time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-13 14:02:04.232,42921,1430.7,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01325989,-0.0249939,-1.000198,20.10924,-29.33738,7.043274,211.4743,214.5567,25,-0.05756902,-0.06597236,-0.01605407,-0.6892188,0.01258483,0.02499123,-0.0004424124,-0.001200225,-0.001876573,0.001518558,-0.0005393262,0.0008140167,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.266,42922,1430.733,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01043701,-0.02467346,-0.9986877,20.17815,-29.33738,6.976318,211.473,214.5554,25,-0.05863349,-0.06810502,-0.01712279,-0.6892231,0.01262494,0.02500725,-0.0004451728,-0.0001298428,-0.0008095479,0.002317696,4.126397e-05,-0.002910034,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.299,42923,1430.767,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01353455,-0.02514648,-1.001266,20.31597,-29.68194,7.043274,211.4698,214.5522,25,-0.05970434,-0.06596331,-0.01498454,-0.6892136,0.01262417,0.02500828,-0.0004479936,0.0009403181,0.0002574477,-0.0002450112,0.0002406558,0.002720444,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.332,42924,1430.8,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01138306,-0.02508545,-0.9991455,20.04033,-29.75085,7.043274,211.4632,214.5456,25,-0.05863509,-0.06597183,-0.01605007,-0.6892,0.01259039,0.02500792,-0.0004446807,-0.003318079,-0.0008241524,-0.001508241,-0.0006752253,-0.002695992,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.366,42925,1430.833,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.0136261,-0.02424622,-0.9992676,20.21261,-29.57857,6.808655,211.4537,214.536,25,-0.05863509,-0.06597183,-0.01605007,-0.6892063,0.01251649,0.02501837,-0.000443394,-0.001193658,-0.0008130546,-0.001129193,-6.969376e-05,0.0004632434,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.399,42926,1430.867,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01223755,-0.02485657,-0.9998474,20.35043,-29.23402,7.009766,211.4558,214.5382,25,-0.05757062,-0.06383917,-0.01498135,-0.6892088,0.01248624,0.02498388,-0.001510651,-0.002256129,-0.0008147317,0.001144082,0.0007350653,0.0003424132,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.432,42927,1430.9,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.0118866,-0.02505493,-0.9988251,20.48824,-29.30293,6.942749,211.4601,214.5424,25,-0.05863828,-0.06596383,-0.01498854,-0.6891901,0.01249055,0.02495237,-0.0004474738,-0.001186534,0.0002483031,0.001124506,0.001008746,-0.0005723814,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.466,42928,1430.933,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01231384,-0.02532959,-1.002625,20.62606,-29.92311,7.747192,211.4661,214.5485,25,-0.05969955,-0.06810448,-0.0171188,-0.6891727,0.01249916,0.02496317,0.0006188129,-0.000125045,0.0002497364,-0.0005473095,-0.000643675,-0.0001912885,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.499,42929,1430.967,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01434326,-0.02554321,-1.001923,20.9017,-30.26766,7.546143,211.4657,214.548,25,-0.05756822,-0.06490976,-0.01604847,-0.6891859,0.01247182,0.02493271,-0.0004383151,-0.001203103,-0.001872774,0.0009295954,0.0006381337,0.002998899,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
2014-11-13 14:02:04.532,42930,1431,40.11401,-88.22447,225.2043,-1,-1,10,65.34491,1415908859,0.01185608,-0.02478027,-1.001297,21.10844,-30.5433,7.546143,211.4665,214.5488,25,-0.05863828,-0.06596383,-0.01498854,-0.6891828,0.01254957,0.02495901,0.001688052,-0.0001254957,0.0002478262,0.001797934,-0.0005867905,-0.002312788,172.17.160.76,10.175.81.193,5,stationary,2,2014-11-13 14:00:32.598,15,2014-11-13 13:57:29.604,0
