time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-13 21:45:05.553,16571,552.3667,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8182526,-0.58815,0.0443573,37.15038,-8.137657,6.344208,303.0643,306.1475,10,-0.09066892,-0.06689062,0.001048753,-2.877847,1.603656,0.6132221,-0.04605781,-0.04542777,0.01007926,-0.008625405,0.01506538,0.02025156,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.587,16572,552.4,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8345184,-0.6015778,0.04644775,37.08146,-8.068756,6.210236,303.0536,306.1367,10,-0.09500747,-0.07628412,0.02330665,-2.876778,1.602704,0.6137688,-0.0247585,-0.001736343,0.02827467,0.001185509,-0.01219753,0.01827745,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.620,16573,552.4333,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8227234,-0.6088867,0.05497742,36.49567,-8.103203,6.444641,302.966,306.0492,10,-0.09715638,-0.0858225,0.02644892,-2.876605,1.603086,0.61497,-0.03226493,-0.01119791,0.04099246,0.01807712,-0.01812826,0.01785097,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.653,16574,552.4667,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8069305,-0.5848083,0.06455994,36.56458,-8.034309,6.846527,302.8065,305.8897,10,-0.1385219,-0.08632903,-0.04345666,-2.87356,1.600632,0.6178886,-0.06943069,-0.01473163,-0.007711461,0.004656316,-0.01802033,0.02910577,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.686,16575,552.5,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8147125,-0.5561218,0.05464172,36.94363,-8.068756,6.746094,302.7401,305.8233,10,-0.1288682,-0.05028528,-0.05391783,-2.871833,1.600342,0.6175542,-0.07572221,-0.01178365,-0.04057612,-0.01260362,0.007921666,0.03707252,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.720,16576,552.5334,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8104401,-0.5552368,0.05357361,37.42604,-8.413246,6.545135,302.6687,305.7519,10,-0.1129013,-0.03532896,-0.04222256,-2.871519,1.603218,0.6151041,-0.05438261,0.03715753,-0.03191201,-0.001571598,0.02092177,0.02816676,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.753,16577,552.5667,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8043518,-0.5385437,0.05680847,37.70171,-8.964424,6.344269,302.6236,305.7068,10,-0.1086833,-0.05863642,-0.03280775,-2.872425,1.607645,0.6122006,-0.05019353,0.008636752,-0.01085741,-0.009159802,0.02410212,0.02615497,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.787,16578,552.6,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.7998047,-0.5414886,0.0513916,37.49496,-8.895523,6.47821,302.5956,305.6788,10,-0.06927095,-0.02025068,-0.01258503,-2.871059,1.60816,0.6108654,-0.02887944,0.02994453,-0.00233715,-0.01134449,0.03797784,0.02521718,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.820,16579,552.6334,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.8015137,-0.5500946,0.06356812,37.63279,-8.688843,6.880035,302.5187,305.6019,10,-0.05331435,-0.03614176,-0.005298092,-2.870698,1.609224,0.6110134,0.0009380019,0.03852591,0.01033406,-0.01682663,0.02850126,0.02323556,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
2014-11-13 21:45:05.853,16580,552.6667,40.10425,-88.22172,231,-1,-1,10,165,1415935777,0.812973,-0.5637054,0.05444336,37.28821,-8.551041,7.014008,302.4738,305.557,10,-0.03522084,-0.02010793,0.008517855,-2.873316,1.614338,0.6101564,0.02225372,0.03749464,0.01448992,-0.01310233,0.02151249,0.02900863,172.17.160.76,0.0.0.0,4,unknown,2,2014-11-13 21:44:58.542,683,2014-11-13 21:44:53.658,0
