time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-15 17:56:12.251,8505,283.5,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.04252625,0.8876801,0.2563019,-12.32114,40.81996,-24.15384,175.9867,179.069,15,-0.4313634,-0.7598238,-0.321892,-1.373216,-2.639811,-1.26302,-0.3255746,-0.7310865,-0.2444537,0.05406647,-0.1854314,-0.1434495,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.284,8506,283.5334,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.06480408,0.9684448,0.2112122,-13.07631,40.88879,-23.68326,175.1605,178.2428,15,-0.5285863,-0.7044237,-0.5908526,-1.365545,-2.646087,-1.25306,-0.4240868,-0.6399971,-0.4304261,0.1060208,-0.06226494,-0.01854041,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.318,8507,283.5667,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.119278,0.8001709,0.1930084,-14.72396,41.37062,-22.47318,174.8969,177.9792,15,-0.6044078,-0.8701357,-0.5893184,-1.32134,-2.633943,-1.224695,-0.4629285,-0.8512118,-0.6840257,0.04015384,0.01651204,-0.08681176,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.351,8508,283.6,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,0.00994873,0.9396973,0.2621765,-15.99401,41.54269,-21.6329,174.33,177.4124,15,-0.958158,-0.8949021,-0.6549975,-1.306481,-2.642843,-1.20024,-0.7863144,-0.7234428,-0.5282272,0.05394077,-0.1319551,-0.125011,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.384,8509,283.6334,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.2722015,0.9434967,0.4490814,-18.32818,41.61153,-20.28836,172.0384,175.1207,15,-0.9731774,-1.203927,-1.055686,-1.287509,-2.653156,-1.165427,-0.9281374,-1.080484,-0.9626746,0.1949999,0.02074046,-0.08606832,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.418,8510,283.6667,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.1642303,0.7246094,0.4049835,-20.66236,41.61153,-18.5405,172.2322,175.3145,15,-0.9827797,-0.9414765,-0.6328595,-1.248854,-2.660446,-1.118517,-0.7924376,-0.9317486,-0.674738,-0.06995205,0.04404329,0.0616815,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.451,8511,283.7,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.3246155,0.7456207,0.4432526,-21.55483,41.19853,-17.86819,171.1273,174.2096,15,-0.9827797,-0.9414765,-0.6328595,-1.245333,-2.666084,-1.108261,-0.8587166,-0.868447,-0.5977298,0.02217648,-0.129482,0.006589792,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.484,8512,283.7333,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.2612762,0.7351532,0.550354,-23.68304,41.26738,-15.58255,170.6111,173.6934,15,-0.9064682,-0.5752449,-0.3923832,-1.225579,-2.697574,-1.052889,-0.8139754,-0.8992615,-0.5948753,-0.225781,-0.02727365,0.05135464,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.517,8513,283.7667,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.2466278,0.7828979,0.4346313,-25.74259,41.1297,-13.83469,169.8,172.8823,15,-1.219067,-0.5611786,-0.660755,-1.223981,-2.717894,-1.01341,-1.063398,-0.4542271,-0.4928801,0.04560288,-0.1142506,-0.04925751,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
2014-11-15 17:56:12.551,8514,283.8,40.10474,-88.222,235.6969,0.85,147.6562,8,10,1416095772,-0.329422,0.8860931,0.6527252,-26.73804,41.30179,-12.25491,169.498,172.5803,15,-1.203799,-0.4066136,-0.7353635,-1.214571,-2.725712,-0.9729386,-1.173448,-0.5286181,-0.7837059,-0.1203647,-0.005101696,-0.05578779,172.17.160.76,10.64.29.0,2,unknown,2,2014-11-15 17:55:53.389,8,2014-11-15 17:52:35.410,3
