time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-15 17:57:48.218,11333,377.7667,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.1056519,0.965332,0.04911804,31.82216,28.43023,-7.681244,233.1637,236.246,15,-0.1940941,0.5788796,-0.1819842,2.079684,2.178836,-1.393571,-0.09965463,0.7486702,-0.1976745,-0.04536594,0.02709214,-0.04961077,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.252,11334,377.8,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.2038116,0.994873,0.05288696,31.6162,28.43023,-7.210724,233.9235,237.0058,15,-0.1164504,0.3535932,-0.1802768,2.112143,2.230176,-1.39663,-0.1201382,0.5553728,-0.1816291,-0.05976683,0.001044731,-0.06873038,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.285,11335,377.8333,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.4080811,0.9116364,0.1178284,31.4789,28.49905,-6.404022,235.7038,238.7861,15,-0.1721981,0.09144603,-0.1432352,2.10135,2.231293,-1.397883,-0.03733538,0.3124505,-0.1227031,0.06794386,0.00978527,-0.05266879,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.318,11336,377.8667,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.1325073,1.117218,0.3014374,31.44457,28.32696,-6.504852,236.213,239.2953,15,-0.05842257,-0.1708338,-0.1131979,2.147561,2.274889,-1.399663,-0.04424136,-0.1727962,-0.07746605,0.1243024,0.02350354,0.1496913,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.351,11337,377.9,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.2755432,0.8772125,0.3684387,31.16997,28.73996,-6.370392,236.2664,239.3487,15,0.2475781,0.2914771,-0.3634805,2.164414,2.292862,-1.406177,0.1990809,0.2879318,-0.4007646,0.07582689,0.05908189,0.2415415,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.384,11338,377.9333,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.1624298,0.8835602,0.1360931,31.27294,29.2562,-5.66452,236.4572,239.5395,15,0.2549023,0.05654264,-0.3774828,2.157769,2.295973,-1.420117,0.345928,0.2363657,-0.3251594,0.1940417,-0.09531301,0.1735998,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.418,11339,377.9667,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.01022339,0.9109344,0.03309631,30.5521,29.35945,-5.093109,238.6787,241.761,15,0.1123074,-0.06911702,-0.1409001,2.142227,2.280035,-1.436624,0.2918013,-0.1511941,-0.1507917,-0.0330003,-0.06169115,0.01123983,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.450,11340,378,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.01548767,0.8786163,0.01301575,30.48345,29.35945,-5.025909,239.1516,242.2339,15,0.01419199,0.01725835,-0.1061105,2.127596,2.264141,-1.441662,0.1788375,-0.001127358,-0.1251645,-0.08881985,-0.08073926,-0.04920618,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.483,11341,378.0334,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.1481323,1.058929,0.08312988,30.03721,29.2562,-5.530121,239.4862,242.5685,15,-0.02606649,0.01186119,0.1625668,2.122042,2.26421,-1.441852,-0.02754127,0.1730098,0.1280964,-0.0391851,-0.03077591,-0.05411266,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
2014-11-15 17:57:48.518,11342,378.0667,40.10478,-88.22192,235.4838,0.25,141.3281,6,10,1416095868,0.1123352,1.074356,0.07962036,30.17451,29.60037,-5.59726,239.4339,242.5162,15,0.01248037,-0.07481192,0.08447786,2.10411,2.248758,-1.439395,0.04046281,0.07985003,0.1783023,0.0183743,0.053329,0.01002997,172.17.160.76,10.64.29.0,2,walking,0,2014-11-15 17:57:47.210,8,2014-11-15 17:52:35.410,3
