time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-13 21:17:41.765,16488,549.6,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5292358,0.5587006,0.6209564,21.70795,8.471535,33.27475,193.9797,197.0629,10,-0.03095179,-0.1329695,-0.02181395,-2.608731,2.444061,-0.6182738,0.05241469,-0.07006912,0.002673605,0.00461024,-0.0178313,0.007409285,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:41.799,16489,549.6334,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5280609,0.5531616,0.6135406,22.05231,8.333786,32.93954,193.933,197.0162,10,-0.03522004,-0.1723475,-0.03049719,-2.610498,2.438483,-0.6165549,0.03217333,-0.09354553,-0.01116369,0.002703645,-0.02607324,-0.00455009,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:41.832,16490,549.6667,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5214233,0.5597382,0.604126,22.2245,8.299339,32.70486,193.7731,196.8563,10,-0.04896941,-0.175808,-0.06761579,-2.611031,2.434255,-0.6158526,0.02370095,-0.1181844,-0.03779312,-0.008655623,-0.02228053,-0.01280003,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:41.865,16491,549.7,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5098877,0.5851288,0.5923767,22.46555,8.747032,32.60431,193.6783,196.7615,10,-0.02226749,-0.1642366,-0.08145411,-2.610072,2.431546,-0.6175937,0.03338188,-0.1013718,-0.06215523,-0.01713962,-0.006672076,-0.01596826,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:41.898,16492,549.7333,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5090485,0.5913239,0.5979919,22.2245,8.919228,32.50375,193.5984,196.6816,10,-0.004154798,-0.1525091,-0.07509129,-2.609467,2.429003,-0.6218978,0.06004794,-0.0982127,-0.06436642,-0.02493393,0.005723888,-0.02294649,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:41.932,16493,549.7667,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5304108,0.5904541,0.6114807,21.81126,9.19474,32.90604,193.7407,196.8239,10,0.02140516,-0.05451491,-0.04176502,-2.609249,2.427413,-0.6260548,0.07602121,-0.04174098,-0.04290432,-0.01632446,0.004547502,-0.006410724,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:41.965,16494,549.8,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5508575,0.5907745,0.5932617,21.5702,9.091431,32.8725,193.8712,196.9544,10,0.03098455,-0.03212518,-0.03106817,-2.610613,2.426649,-0.6288217,0.09838092,0.02325798,-0.01717088,0.005360375,-0.0004236635,-0.0006585619,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:41.997,16495,549.8334,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5539551,0.5902557,0.59758,21.60464,9.539124,32.90604,194.1038,197.187,10,0.01393392,-0.06619979,-0.04179858,-2.614575,2.423713,-0.6321406,0.08453199,0.01472453,-0.02140607,0.02107711,0.000969598,-0.01308302,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:42.031,16496,549.8667,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5549011,0.5887451,0.5979919,22.05231,9.435799,33.00662,194.255,197.3382,10,0.01923788,-0.07145954,-0.03441576,-2.616235,2.42191,-0.6335472,0.0824012,-0.002312081,-0.02573131,0.02272802,-0.001751559,-0.008493618,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
2014-11-13 21:17:42.065,16497,549.9,40.10424,-88.22173,230.8876,-1,-1,10,165,1415935020,0.5572968,0.5984192,0.5969391,22.08675,9.676872,33.10724,194.3174,197.4006,10,0.01275122,-0.1319128,-0.01984907,-2.619779,2.417766,-0.6357399,0.08660398,-0.03729948,-0.014249,0.02202749,-0.00502788,-0.004900512,172.17.160.76,0.0.0.0,2,unknown,1,2014-11-13 21:17:39.863,198,2014-11-13 21:16:55.362,2
